transaction_id,product_id,category_id,quantity,price_per_unit,timestamp
aba0f50b-3b90-4ecb-a2fe-c6c0134e7477,PROD_074,CAT_04,3,29.01,2024-05-24T01:46:08.349222
a3a5eae6-a541-476f-bcfd-160bd3384532,PROD_090,CAT_05,2,59.91,2024-05-24T10:12:08.844176
6a29f7cd-f382-4ce9-a410-adfaaf74e9c8,PROD_081,CAT_04,3,50.7,2024-05-24T22:27:15.858641
299d73ad-81ee-4114-a2ff-8b5ec0d5e359,PROD_066,CAT_03,1,55.28,2024-05-24T20:45:50.782904
58c87feb-ad66-49eb-8d49-dc19b2c5abe6,PROD_095,CAT_03,4,178.61,2024-05-24T19:09:17.686575
87f5d961-dc28-433c-9726-f28f64df27b0,PROD_034,CAT_03,3,101.97,2024-05-24T04:52:53.494357
fd49c62a-4c35-4bb6-8904-69057e7ee6d8,PROD_050,CAT_02,1,47.7,2024-05-24T21:00:06.310701
a594456d-40f1-47ae-a8f9-842b52bc0958,PROD_003,CAT_02,1,160.32,2024-05-24T14:05:51.615991
3e80a27d-19cb-49c5-ba16-21387f7604d8,PROD_086,CAT_01,1,169.5,2024-05-24T01:27:21.549309
b589517d-4113-4d95-b399-071edc834e08,PROD_024,CAT_04,2,94.34,2024-05-24T07:03:07.031277
36394935-1422-4db4-9ad3-80947bbc3150,PROD_008,CAT_01,5,133.82,2024-05-24T02:40:37.656574
c89efcc2-ee63-4cdf-b8ae-150fa67743c2,PROD_074,CAT_04,3,129.82,2024-05-24T01:57:27.266555
e1f5ee53-9b3a-496a-82f5-6a40e11485b0,PROD_031,CAT_03,5,30.16,2024-05-24T09:15:42.591029
9b03740d-51bd-43eb-87da-3720f0fb27e7,PROD_075,CAT_04,3,146.88,2024-05-24T20:28:14.624485
5e26535d-865c-496b-b467-781c900955fb,PROD_087,CAT_03,1,189.05,2024-05-24T18:01:19.238657
9f1d605e-0e75-4695-98fe-2970f920df94,PROD_044,CAT_05,2,182.51,2024-05-24T08:39:18.682105
fff9681a-f3f7-43d2-8303-f3adda93411f,PROD_013,CAT_04,2,22.18,2024-05-24T04:52:43.947479
810d9148-0336-4ae8-8839-cb2772d25da4,PROD_023,CAT_03,2,99.55,2024-05-24T06:26:56.818919
59e3f6e1-6168-4fea-b3af-f0cb3cb28e20,PROD_034,CAT_03,4,168.71,2024-05-24T17:00:21.010450
7584c172-e6ed-4cae-9758-8fb787972b66,PROD_022,CAT_05,5,183.12,2024-05-24T05:23:31.614508
dc575814-a649-408c-83c9-7b0750291681,PROD_088,CAT_05,3,187.19,2024-05-24T09:22:38.812755
64e0565c-1a74-4d90-824a-8c20250a103c,PROD_098,CAT_05,2,47.78,2024-05-24T14:38:00.814166
2e218f87-83b7-4cca-bc80-7df1463ef156,PROD_071,CAT_03,2,70.12,2024-05-24T19:11:38.002528
2b05bb37-2e07-46d8-b703-ce1469a741a0,PROD_100,CAT_02,1,174.01,2024-05-24T07:53:29.789467
93adae5a-260e-446b-9111-e802ac5cd215,PROD_030,CAT_05,1,47.01,2024-05-24T17:12:09.511532
029ab886-4452-421c-8d44-d9f9146f83ba,PROD_004,CAT_04,3,45.52,2024-05-24T19:20:51.939202
d2531273-52c5-43e8-ac32-daa1cea08e2c,PROD_097,CAT_03,4,57.31,2024-05-24T04:59:07.274873
37451a04-a072-4450-bdf3-b4aa206c8c4d,PROD_096,CAT_01,2,53.27,2024-05-24T01:26:04.850326
b6741081-6122-4990-89b0-ad2a13726993,PROD_037,CAT_03,2,186.47,2024-05-24T13:42:32.620963
8f7c594b-f35f-4760-b00a-53f67bacc9a9,PROD_011,CAT_02,5,21.62,2024-05-24T10:12:42.651785
a22f9f00-84c8-40b4-84c0-4132aa3e79e1,PROD_021,CAT_04,2,129.53,2024-05-24T05:57:27.869289
634246d5-f5a7-4149-b468-678bb7b52479,PROD_035,CAT_03,3,127.8,2024-05-24T22:04:27.684756
44f00e18-98bb-47ef-b0af-bcc5b776a9f4,PROD_036,CAT_05,3,105.87,2024-05-24T12:48:30.360808
cc028069-a900-4055-82e9-38892c69daf7,PROD_059,CAT_01,2,105.49,2024-05-24T18:52:16.119644
31503bf1-6ebd-4e82-867b-28fe355207c2,PROD_021,CAT_04,5,187.24,2024-05-24T22:15:36.275239
1fb07a7c-52c6-4975-b400-e7a5c575bf9a,PROD_066,CAT_03,1,17.07,2024-05-24T18:39:19.130943
18845017-0b9a-4a41-9375-d1b30363663e,PROD_083,CAT_02,1,118.28,2024-05-24T15:01:18.127324
68e6ef6f-5878-48b6-9a8b-4a9e99696b0b,PROD_081,CAT_04,4,196.07,2024-05-24T22:49:19.004139
12223832-8c8d-4c8c-8eee-4bd56d7f377a,PROD_015,CAT_04,1,76.51,2024-05-24T21:34:32.656227
44a5aee6-9138-4d04-b425-14333602f3d4,PROD_046,CAT_01,3,105.36,2024-05-24T23:58:01.699285
dac31397-6150-4ffd-8fee-1763613095da,PROD_055,CAT_02,4,46.69,2024-05-24T18:06:31.573053
4222938c-ce7e-4ccf-834c-46fa7e7e4781,PROD_020,CAT_01,4,51.52,2024-05-24T10:24:40.737451
7de77d9d-45d0-4798-b216-b7c0398d331e,PROD_069,CAT_05,3,140.56,2024-05-24T17:38:23.639389
2bfaad77-28b5-4ab2-8c76-ad966c386577,PROD_061,CAT_02,5,187.48,2024-05-24T12:24:31.708468
82e3f15e-8b24-453b-881c-5d7a6d4e4ebb,PROD_071,CAT_03,5,186.24,2024-05-24T02:47:53.547283
2341ec41-3290-4e63-a8c7-a4a9fcb8cbb6,PROD_053,CAT_04,1,123.5,2024-05-24T17:45:29.277591
017239fe-a2e5-4118-b655-59fa7374e0ed,PROD_081,CAT_04,2,17.34,2024-05-24T05:03:30.044988
5960a473-1c04-40c2-85c0-ed7a1614f3f8,PROD_026,CAT_01,3,28.68,2024-05-24T08:53:43.807148
b3db8533-e968-4d51-80d7-7f48037791f7,PROD_064,CAT_04,1,190.34,2024-05-24T20:19:21.501353
72daece1-7f50-4b45-8791-184a8dfaedc6,PROD_044,CAT_05,1,162.19,2024-05-24T02:47:06.039764
b1987fd2-533c-46b3-89a0-5552836c77f7,PROD_075,CAT_04,5,30.95,2024-05-24T08:38:26.073345
1d1715b3-ae29-4a95-bba8-eaad77dff72f,PROD_062,CAT_04,1,43.2,2024-05-24T04:02:05.691533
fa504940-4fd6-4209-bad1-ce98afb61bef,PROD_073,CAT_05,4,45.85,2024-05-24T03:23:20.837506
ff9339c4-da46-44c9-abe6-327514e1fe4d,PROD_097,CAT_03,2,123.87,2024-05-24T15:11:55.260075
8eb8ebc0-ecb6-4e01-a35e-32245d4fadf6,PROD_090,CAT_05,5,34.44,2024-05-24T15:50:32.331400
67dab26c-a637-4202-8b56-1abd0e11fef0,PROD_040,CAT_01,4,195.64,2024-05-24T20:18:20.318534
ce39080a-71ee-4ef0-8eb0-4b19ab725cee,PROD_052,CAT_03,2,139.25,2024-05-24T19:26:28.232740
446c52cb-bfe7-4515-8508-acf3611e86b3,PROD_072,CAT_05,1,150.77,2024-05-24T09:35:03.513353
a15e5e4c-ec13-4f57-83f5-bd7d455db1b6,PROD_080,CAT_04,5,12.25,2024-05-24T14:20:29.570494
4665c172-81a9-4c17-b7aa-a4189be83e15,PROD_022,CAT_05,1,51.9,2024-05-24T22:41:56.409383
8a61e59e-94dc-4c45-85a3-d8ed9ee3c606,PROD_038,CAT_03,4,129.54,2024-05-24T04:48:04.145399
f984852e-0126-424a-9c83-685ce6313bbf,PROD_013,CAT_04,2,14.5,2024-05-24T17:02:12.169402
5a63041b-3c49-4bd4-b064-ee864d682129,PROD_015,CAT_04,5,78.64,2024-05-24T16:57:16.503258
132f0e7c-1c2e-4bb3-a8b4-8d877e0da4b2,PROD_043,CAT_04,4,61.72,2024-05-24T01:09:54.895481
3e7be49e-760b-4a6b-9ac3-0d234e40cf0a,PROD_057,CAT_04,4,191.24,2024-05-24T14:24:07.739399
95f0c681-e463-4cb8-81f7-38b9335dfe7a,PROD_036,CAT_05,1,148.45,2024-05-24T16:19:58.200835
bf8ac934-fdee-4559-84e9-4d0d480ba989,PROD_007,CAT_05,3,60.64,2024-05-24T21:17:49.425854
f92b5ece-7b12-4c53-b44e-94166d6a455a,PROD_066,CAT_03,3,52.43,2024-05-24T04:01:58.899968
ebd46920-b8ff-4022-816e-00ce26089a63,PROD_057,CAT_04,2,154.47,2024-05-24T03:46:33.547425
3d36517a-db04-460b-8134-77ac7b48459a,PROD_086,CAT_01,4,140.57,2024-05-24T01:31:33.424138
9e314194-b6c7-43ca-9098-be1d06b59a97,PROD_096,CAT_01,3,155.93,2024-05-24T01:38:02.445222
cd0a8f43-518d-4ed5-b740-b4575f42badb,PROD_011,CAT_02,3,28.75,2024-05-24T07:05:06.296065
b6209754-541b-4ec0-93b0-183cfd4bf36f,PROD_029,CAT_04,3,92.0,2024-05-24T07:47:42.398400
b22f8b7b-2dfd-4c92-8f20-2666b960ce21,PROD_092,CAT_03,1,188.42,2024-05-24T22:37:28.155262
f3da506e-50b0-49ed-b5f0-2e007ed95fd3,PROD_016,CAT_03,1,27.58,2024-05-24T14:09:28.455599
e85d4f12-4aad-4749-a67d-42d664cb2608,PROD_086,CAT_01,4,121.45,2024-05-24T02:53:43.896950
ad96aa5b-719a-467b-84cc-2732a2ce04aa,PROD_039,CAT_04,4,12.85,2024-05-24T10:09:35.988204
f959117e-0416-474f-9e0a-01f23742af4c,PROD_076,CAT_03,1,21.57,2024-05-24T08:12:11.405104
e467f34d-a2ac-4380-b226-57527d780087,PROD_070,CAT_04,2,134.57,2024-05-24T04:01:52.075698
1aa660a7-cfcf-4bd8-b959-08d6e71c7e73,PROD_088,CAT_05,1,23.26,2024-05-24T10:21:48.252124
a6a6429b-53f1-42ed-b485-5fbfaa757011,PROD_055,CAT_02,3,155.13,2024-05-24T14:18:33.059933
f6228e9a-c1b2-477d-b9c9-5b05c6c379d0,PROD_071,CAT_03,3,183.28,2024-05-24T13:12:48.729780
f7829930-8b67-47dd-ad0d-f917badd72f4,PROD_019,CAT_05,3,86.07,2024-05-24T03:03:20.726081
6cbfe39b-229c-4a41-ba2d-78a689bf403d,PROD_050,CAT_02,2,151.62,2024-05-24T00:34:00.647565
cbea7c62-74e2-4ecb-b005-5d38dff061e9,PROD_054,CAT_01,1,70.73,2024-05-24T12:25:13.620956
ac3a1f73-9be5-4cb9-ab4e-eab9d779c40d,PROD_081,CAT_04,3,122.61,2024-05-24T08:29:09.632840
21855f89-0725-414f-a410-5c301ae43c8f,PROD_004,CAT_04,5,177.32,2024-05-24T21:04:13.520138
70210385-a629-4b2b-b389-771db0e5e0f7,PROD_023,CAT_03,5,174.37,2024-05-24T03:34:30.518916
0431063b-6ade-46ef-b47c-629c95ce0522,PROD_013,CAT_04,4,147.0,2024-05-24T18:03:18.225243
f7ca068e-2666-4a9a-ae8d-da3e7582f48a,PROD_058,CAT_01,1,80.5,2024-05-24T01:20:04.788474
4dc07b7a-f3b6-4120-b5bf-bd303412aee9,PROD_031,CAT_03,5,43.51,2024-05-24T07:04:40.820516
1360ec35-4f3d-4bf2-9b4c-bd51d6eeac00,PROD_033,CAT_03,4,186.49,2024-05-24T07:34:38.129580
9198df5a-2bc4-4d52-859e-f545121f89cf,PROD_067,CAT_05,5,181.45,2024-05-24T06:30:25.026348
e2761a4b-6cb2-447e-9d63-5109fa016cda,PROD_023,CAT_03,2,141.38,2024-05-24T18:53:47.442727
8790349b-5017-4a85-adfc-69b92fe0f5a2,PROD_089,CAT_02,1,178.09,2024-05-24T22:12:19.556523
417201cb-1900-4d80-9b30-be184d5b8ca8,PROD_045,CAT_01,2,64.19,2024-05-24T11:41:18.393797
f74b075e-0cc6-474d-9e9a-e85e6c6a69c7,PROD_050,CAT_02,3,109.82,2024-05-24T20:01:31.132856
7dba263a-c4db-4970-82f6-57528998f8b3,PROD_038,CAT_03,2,32.1,2024-05-24T01:30:55.463450
09b58725-5390-415a-81a1-132dfb05b0f5,PROD_048,CAT_03,3,68.05,2024-05-24T08:16:56.409010
2bc7e706-5c9f-4640-bbce-a9468333b6fa,PROD_020,CAT_01,4,163.11,2024-05-24T21:53:28.230342
902927e5-acf0-4a5e-a4e4-f7e6b9e4c61c,PROD_096,CAT_01,3,106.25,2024-05-24T04:32:58.379447
5fdac1ec-b388-4311-8d9a-68602d77c9ba,PROD_077,CAT_04,5,93.11,2024-05-24T12:30:33.048740
1cf73bcd-e5f7-4bdf-b42e-d9b0fde04d00,PROD_073,CAT_05,1,182.49,2024-05-24T13:38:49.962972
fa523a4c-b008-4b6b-855b-b2e5c205dab1,PROD_081,CAT_04,1,27.9,2024-05-24T12:36:18.120686
4165e603-a414-411b-a0ef-3c4ea716286d,PROD_043,CAT_04,2,45.85,2024-05-24T17:11:38.292576
65e1e502-eff0-4bc9-93cd-b11cfd3f14ec,PROD_035,CAT_03,2,21.96,2024-05-24T17:56:03.502639
9d7128bd-8105-4173-9d50-b82947cbebf9,PROD_094,CAT_01,5,28.55,2024-05-24T22:00:15.915816
3496fd13-dbb2-4260-9c56-7ccd53a4fca0,PROD_098,CAT_05,5,163.44,2024-05-24T19:10:17.786156
4fbf4940-fcbf-47e2-b93b-fb68754e1aca,PROD_020,CAT_01,5,104.81,2024-05-24T21:27:01.190289
4243c24b-024c-4418-a1ea-d5e5f8ee399c,PROD_036,CAT_05,3,97.58,2024-05-24T17:44:03.864550
310ea3d6-e646-4d79-ac3a-75826dbeab25,PROD_092,CAT_03,5,50.46,2024-05-24T05:15:15.486071
2a576893-a11b-4a41-9213-e0a9e76312b0,PROD_054,CAT_01,4,15.14,2024-05-24T12:46:43.980038
a2dd3b18-df0e-4615-bbfa-e5f78425a6d6,PROD_081,CAT_04,4,38.94,2024-05-24T10:18:33.079969
536ca578-a946-4d48-a828-debccf724929,PROD_084,CAT_03,2,190.7,2024-05-24T04:23:47.893608
27283c5c-2a3e-4b73-974e-04906b500f3e,PROD_091,CAT_05,3,108.07,2024-05-24T10:13:08.772062
6968e8eb-af55-4a5d-bb2f-3192a0441c0b,PROD_012,CAT_02,4,186.94,2024-05-24T23:13:05.924486
9a0afbee-027b-465b-a83c-ee450c8fdcb4,PROD_051,CAT_04,3,51.62,2024-05-24T16:44:57.726688
2ceb45f7-6f92-440f-b41e-c3835fe325c7,PROD_034,CAT_03,5,154.36,2024-05-24T09:43:57.547132
7ed16a87-4c7b-40a4-90e8-a4d2ef3673b2,PROD_048,CAT_03,4,128.25,2024-05-24T14:57:03.009629
5da5c7bf-4772-4725-9536-a4da29bba87c,PROD_082,CAT_05,3,175.64,2024-05-24T18:15:04.273311
9512da7d-06a2-4d19-ac04-8a00eb9508e3,PROD_055,CAT_02,4,183.66,2024-05-24T18:56:54.185710
813e819e-6fdf-4d29-9ba5-3b552dd1f88f,PROD_047,CAT_01,4,68.2,2024-05-24T08:12:10.965032
0f4a17c6-59b9-416f-98dd-24b683df7d1e,PROD_006,CAT_05,1,34.05,2024-05-24T01:50:38.307020
