transaction_id,product_id,category_id,quantity,price_per_unit,timestamp
782c75de-e42a-4a76-b91e-7b42d473a29d,PROD_100,CAT_02,1,23.27,2023-05-29T16:08:46.052743
ea39ccd7-d26b-436e-9962-221a8fe8d441,PROD_006,CAT_05,2,199.37,2023-05-29T13:55:55.606613
82683b3d-57c7-4ed7-96ff-fdc41141a551,PROD_005,CAT_03,3,74.03,2023-05-29T04:32:10.850712
80fc77db-1e0d-4eeb-a09e-3f55677c3f64,PROD_035,CAT_03,1,23.21,2023-05-29T06:32:23.244215
a1cd8b46-ec4b-4d6a-970e-83295e4fa2da,PROD_073,CAT_05,1,66.32,2023-05-29T14:47:50.591691
89499a16-211a-4651-b000-17545f7efc08,PROD_068,CAT_03,1,188.63,2023-05-29T06:36:00.559349
07af949b-b62a-42a1-a6b7-d1b93a47b5df,PROD_011,CAT_02,2,44.94,2023-05-29T06:10:38.305333
27718ac9-994d-449c-bfc0-19bcf4e25a44,PROD_035,CAT_03,4,72.51,2023-05-29T10:42:21.378732
735b3b82-9e3c-4425-9b9a-ddea977e58e5,PROD_091,CAT_05,4,93.06,2023-05-29T06:50:17.150979
d4fdde8b-b914-44d4-a7db-e35e2e967fcf,PROD_093,CAT_01,2,22.25,2023-05-29T16:19:32.379668
dec58d40-e27c-4e82-9db5-341bcbc8dad8,PROD_045,CAT_01,5,67.42,2023-05-29T13:31:25.373296
10830228-9ffa-45ad-b239-1df0d5d89e12,PROD_026,CAT_01,4,76.48,2023-05-29T19:37:31.986069
724b29ad-e2b2-42b3-83fe-d91582c9bc01,PROD_063,CAT_03,2,75.94,2023-05-29T00:44:34.359009
ed044ef4-b65c-44e9-b4cb-4239757ba534,PROD_034,CAT_03,3,42.71,2023-05-29T11:11:52.664098
7d06fe69-b0c7-4549-a72b-8bce15c667cf,PROD_060,CAT_05,1,115.39,2023-05-29T14:22:17.526071
d6504fda-820e-4793-8a61-9fa9e7783e53,PROD_091,CAT_05,5,181.72,2023-05-29T01:29:34.497617
99285c39-28e7-416f-91f8-60c011aa2e7d,PROD_056,CAT_03,2,145.43,2023-05-29T22:46:09.529659
8713f3e4-3991-4ff3-aed4-686dfe711201,PROD_070,CAT_04,3,146.71,2023-05-29T10:27:37.367898
