transaction_id,product_id,category_id,quantity,price_per_unit,timestamp
429293e0-ae72-4008-a04d-5c8b541a9413,PROD_009,CAT_04,3,54.03,2024-01-26T12:07:00.642018
0f391a16-8ddf-4147-861d-7514202c221b,PROD_070,CAT_04,1,15.77,2024-01-26T09:46:15.877776
63f20a43-53b5-40be-a7e6-dbdb7bfbd9aa,PROD_028,CAT_03,1,59.03,2024-01-26T16:51:50.147906
334cbf22-1a87-4f72-9436-0b6b9abe0d0d,PROD_058,CAT_01,5,28.27,2024-01-26T10:25:55.245301
69228557-a2de-454d-ae52-426814e6431c,PROD_015,CAT_04,3,192.57,2024-01-26T03:27:02.870742
c0e0e8d0-c149-4fce-b227-90a28bfdc3fd,PROD_019,CAT_05,3,119.63,2024-01-26T22:03:43.076239
0909fe9a-bd99-40da-bd5b-e7842b4db011,PROD_025,CAT_05,4,99.43,2024-01-26T18:24:08.928198
446f0aba-5d2c-48e1-af3f-f48d93b5b783,PROD_016,CAT_03,2,162.08,2024-01-26T12:08:56.506371
fa42a561-d24d-4f99-b8f5-b0526a193b2b,PROD_100,CAT_02,2,10.5,2024-01-26T01:09:20.976613
42d5aac5-db47-46da-bdae-c9efc16d7ebe,PROD_045,CAT_01,5,73.97,2024-01-26T17:18:48.998876
e0ae7b04-5bca-423b-b36a-29fd92cd8a77,PROD_015,CAT_04,1,10.51,2024-01-26T07:31:58.875762
a54a0499-8740-41cb-9adf-c8590d7b8553,PROD_070,CAT_04,1,118.28,2024-01-26T05:05:14.080675
5c5d4df5-956e-4708-bf30-e85cf2ec62b6,PROD_043,CAT_04,2,110.33,2024-01-26T04:57:21.651517
2a4cb5d6-a873-44d9-9af5-fadfcb0a47fe,PROD_057,CAT_04,4,141.02,2024-01-26T02:49:37.932419
f37cd7d7-4bf6-4e50-8f61-c62d2dc316df,PROD_011,CAT_02,5,53.04,2024-01-26T14:49:02.225524
6ff88e64-7adf-467b-8550-5eee1c17aef3,PROD_073,CAT_05,4,49.52,2024-01-26T19:44:36.374506
48c43dbc-32ac-4be8-b73e-d7a5daed8883,PROD_028,CAT_03,3,135.08,2024-01-26T20:55:28.665842
46c496d8-77d7-42a3-9503-338b57a539f7,PROD_046,CAT_01,5,98.73,2024-01-26T14:45:13.368751
4c8a1816-171b-4982-874e-e01e0f08eed0,PROD_008,CAT_01,1,118.19,2024-01-26T16:53:34.491639
c0c22eb2-d820-48fd-8510-4cb89563a4ec,PROD_073,CAT_05,3,183.31,2024-01-26T05:21:40.980977
699ccf9a-4294-43ed-b820-58a74759d72f,PROD_010,CAT_02,3,182.64,2024-01-26T03:17:06.467313
4ec45f2c-f8cd-48eb-9bc5-9db12ef6664d,PROD_002,CAT_04,2,94.39,2024-01-26T04:18:16.344195
97ab86b8-6889-4136-9eef-c042c57d01dd,PROD_098,CAT_05,5,103.66,2024-01-26T08:30:26.394081
f2cfb991-b0a5-41e1-b1ff-872f0c5a741f,PROD_029,CAT_04,1,106.69,2024-01-26T21:20:52.472706
8bc25e26-ca5a-4d08-9bc8-7edfa3ef7d71,PROD_004,CAT_04,5,76.12,2024-01-26T17:59:48.940342
4b7e9ffc-c150-47cb-8555-b289b1eece31,PROD_043,CAT_04,2,181.73,2024-01-26T14:13:28.501095
2bb0d1fd-69a6-41a9-bbc5-b8321d983d91,PROD_076,CAT_03,1,94.11,2024-01-26T13:08:04.084229
56a21cb6-ce14-4ff3-9a75-41458ec48719,PROD_003,CAT_02,4,83.9,2024-01-26T06:12:58.214623
cb7c8381-08e7-4dfa-819b-a42846218d59,PROD_092,CAT_03,4,42.95,2024-01-26T19:59:18.473324
d9379096-52d6-4ae3-95ef-c4deb3c17a0c,PROD_002,CAT_04,3,73.73,2024-01-26T17:28:20.911422
90b762f5-263e-403e-a087-ca6f3e417efc,PROD_084,CAT_03,3,80.97,2024-01-26T15:26:18.827515
2ec5cd2b-80e5-4cd4-adc6-1b70e9fc0768,PROD_063,CAT_03,2,28.62,2024-01-26T04:10:53.018550
8abb10d2-d51a-4851-ad16-8fe5b645c0fa,PROD_032,CAT_03,5,116.55,2024-01-26T07:42:58.005244
c8ffc039-35c6-4ad5-899e-89e8cf83c78e,PROD_028,CAT_03,3,111.9,2024-01-26T08:31:59.861049
